customer_id,transaction_date,purchase_amount,true_segment
CUST_02046,2023-09-19,2040.02,high
CUST_02046,2023-10-02,574.61,high
CUST_02046,2024-02-13,179.01,high
CUST_02046,2024-02-29,351.89,high
CUST_02047,2023-01-21,65.58,low
CUST_02047,2023-02-07,20.91,low
CUST_02047,2023-02-10,17.59,low
CUST_02049,2023-12-25,289.46,high
CUST_02049,2024-01-20,167.98,high
CUST_02049,2024-02-08,310.81,high
CUST_02050,2023-06-13,103.36,medium
CUST_02050,2023-08-18,218.37,medium
CUST_02050,2023-10-28,110.95,medium
CUST_02050,2023-12-07,229.53,medium
CUST_02050,2023-12-16,25.47,medium
CUST_02050,2024-03-26,55.63,medium
CUST_02051,2023-06-25,67.58,medium
CUST_02052,2024-03-04,395.43,high
CUST_02052,2024-03-08,220.48,high
CUST_02052,2024-03-23,177.92,high
CUST_02052,2024-03-27,172.38,high
CUST_02053,2024-01-15,72.65,low
CUST_02056,2022-01-28,125.01,medium
CUST_02056,2022-04-01,524.19,medium
CUST_02056,2022-06-07,101.89,medium
CUST_02056,2022-08-06,285.4,medium
CUST_02056,2022-10-06,289.35,medium
CUST_02056,2022-10-30,88.18,medium
CUST_02056,2022-12-11,59.42,medium
CUST_02056,2023-01-09,72.16,medium
CUST_02056,2023-02-07,111.66,medium
CUST_02056,2023-02-19,96.24,medium
CUST_02056,2023-03-25,123.83,medium
CUST_02056,2023-04-22,50.77,medium
CUST_02056,2023-10-05,95.46,medium
CUST_02056,2023-10-22,26.63,medium
CUST_02056,2024-02-19,12.49,medium
CUST_02057,2023-12-11,38.69,medium
CUST_02057,2023-12-11,16.01,medium
CUST_02057,2024-01-05,55.61,medium
CUST_02057,2024-02-25,192.3,medium
CUST_02057,2024-03-07,28.81,medium
CUST_02058,2022-05-04,32.22,low
CUST_02058,2022-09-30,30.45,low
CUST_02058,2023-02-28,17.95,low
CUST_02058,2023-09-14,9.24,low
CUST_02059,2023-11-04,10.12,low
CUST_02063,2022-05-18,58.29,medium
CUST_02063,2022-06-12,240.27,medium
CUST_02063,2022-07-12,52.23,medium
CUST_02063,2022-08-30,56.54,medium
CUST_02063,2022-11-07,30.01,medium
CUST_02063,2022-12-24,179.11,medium
CUST_02063,2023-01-29,63.85,medium
CUST_02063,2023-03-27,28.08,medium
CUST_02064,2022-05-14,299.22,high
CUST_02064,2022-05-16,251.57,high
CUST_02064,2022-05-25,278.17,high
CUST_02064,2022-07-25,174.67,high
CUST_02064,2022-07-30,491.12,high
CUST_02064,2022-07-30,239.59,high
CUST_02064,2022-12-01,320.21,high
CUST_02064,2022-12-19,206.13,high
CUST_02064,2023-01-04,203.19,high
CUST_02064,2023-01-14,575.63,high
CUST_02064,2023-02-15,849.21,high
CUST_02064,2023-04-16,256.1,high
CUST_02064,2023-05-14,686.1,high
CUST_02064,2023-05-16,463.42,high
CUST_02064,2023-05-18,557.13,high
CUST_02064,2023-06-06,545.16,high
CUST_02064,2023-07-22,843.46,high
CUST_02064,2023-07-24,804.58,high
CUST_02064,2023-08-13,357.67,high
CUST_02064,2023-08-17,665.9,high
CUST_02064,2023-09-02,92.47,high
CUST_02064,2023-10-31,426.3,high
CUST_02064,2023-11-03,290.38,high
CUST_02064,2023-11-03,298.99,high
CUST_02064,2023-11-30,379.9,high
CUST_02064,2023-12-06,237.48,high
CUST_02064,2023-12-06,854.53,high
CUST_02064,2023-12-06,205.58,high
CUST_02064,2023-12-06,1030.62,high
CUST_02064,2023-12-29,919.67,high
CUST_02064,2024-01-09,352.01,high
CUST_02064,2024-03-06,1122.91,high
CUST_02064,2024-03-24,389.14,high
CUST_02065,2023-06-02,32.58,low
CUST_02065,2023-11-13,13.56,low
CUST_02067,2022-10-12,98.58,medium
CUST_02067,2023-05-04,42.18,medium
CUST_02067,2023-07-29,67.46,medium
CUST_02067,2023-08-02,83.64,medium
CUST_02067,2023-09-21,66.03,medium
CUST_02067,2023-10-10,103.43,medium
CUST_02067,2023-11-29,326.86,medium
CUST_02067,2024-01-03,285.31,medium
CUST_02067,2024-01-26,34.12,medium
CUST_02068,2022-05-09,711.72,high
CUST_02068,2022-06-10,283.52,high
CUST_02068,2022-06-28,571.54,high
CUST_02068,2022-07-09,527.15,high
CUST_02068,2022-07-12,47.87,high
CUST_02068,2022-07-14,844.18,high
CUST_02068,2022-08-03,471.57,high
CUST_02068,2022-08-16,439.72,high
CUST_02068,2022-08-18,706.29,high
CUST_02068,2022-08-27,267.0,high
CUST_02068,2022-09-08,858.32,high
CUST_02068,2022-09-18,240.48,high
CUST_02068,2022-10-15,865.77,high
CUST_02068,2022-11-08,594.31,high
CUST_02068,2022-11-19,184.08,high
CUST_02068,2022-12-11,792.15,high
CUST_02068,2023-01-26,451.64,high
CUST_02068,2023-02-04,240.72,high
CUST_02068,2023-02-21,454.69,high
CUST_02068,2023-03-02,265.41,high
CUST_02068,2023-03-09,583.19,high
CUST_02068,2023-03-23,265.36,high
CUST_02068,2023-04-19,881.19,high
CUST_02068,2023-04-22,2554.43,high
CUST_02068,2023-04-22,585.38,high
CUST_02068,2023-04-27,308.59,high
CUST_02068,2023-05-17,286.24,high
CUST_02068,2023-05-30,441.06,high
CUST_02068,2023-06-01,161.03,high
CUST_02068,2023-06-08,327.19,high
CUST_02068,2023-07-03,405.22,high
CUST_02068,2023-07-04,315.56,high
CUST_02068,2023-07-29,714.42,high
CUST_02068,2023-08-13,1886.55,high
CUST_02068,2023-08-23,552.49,high
CUST_02068,2023-09-10,554.37,high
CUST_02068,2023-09-29,754.75,high
CUST_02068,2023-10-01,234.22,high
CUST_02068,2023-10-13,947.11,high
CUST_02068,2023-10-29,367.0,high
CUST_02068,2023-10-30,212.46,high
CUST_02068,2023-11-14,649.13,high
CUST_02068,2023-11-27,384.41,high
CUST_02068,2023-12-23,619.1,high
CUST_02068,2024-01-19,240.5,high
CUST_02068,2024-02-13,658.41,high
CUST_02071,2023-11-26,16.2,low
CUST_02072,2022-10-23,145.26,medium
CUST_02072,2022-11-04,35.89,medium
CUST_02073,2023-03-26,25.33,low
CUST_02075,2022-09-12,12.84,low
CUST_02075,2022-12-26,19.23,low
CUST_02076,2023-06-25,307.88,medium
CUST_02076,2023-06-28,1586.02,medium
CUST_02076,2023-10-07,1534.33,medium
CUST_02076,2024-02-14,419.31,medium
CUST_02077,2023-12-24,117.19,medium
CUST_02078,2023-08-01,76.57,low
CUST_02078,2023-08-13,36.28,low
CUST_02078,2023-09-17,29.53,low
CUST_02079,2023-06-09,21.13,low
CUST_02079,2023-06-20,36.37,low
CUST_02080,2024-02-01,49.08,high
CUST_02080,2024-02-02,111.8,high
CUST_02080,2024-03-10,47.01,high
CUST_02080,2024-03-20,152.95,high
CUST_02080,2024-03-26,35.55,high
CUST_02080,2024-03-27,329.89,high
CUST_02080,2024-03-27,73.7,high
CUST_02080,2024-03-30,108.05,high
CUST_02081,2022-03-24,30.74,high
CUST_02081,2022-04-18,58.39,high
CUST_02081,2022-05-05,21.06,high
CUST_02081,2022-06-13,100.88,high
CUST_02081,2022-07-06,136.62,high
CUST_02081,2022-08-18,70.3,high
CUST_02081,2022-09-05,34.88,high
CUST_02081,2022-09-14,32.38,high
CUST_02081,2022-09-20,203.96,high
CUST_02081,2023-01-16,183.85,high
CUST_02081,2023-03-06,84.27,high
CUST_02081,2023-04-08,29.66,high
CUST_02081,2023-07-01,468.91,high
CUST_02081,2023-08-24,59.59,high
CUST_02081,2023-12-19,212.44,high
CUST_02081,2023-12-29,138.41,high
CUST_02081,2024-02-16,80.21,high
CUST_02081,2024-03-03,31.79,high
CUST_02081,2024-03-29,68.08,high
CUST_02082,2022-08-21,129.12,medium
CUST_02082,2022-09-21,127.25,medium
CUST_02082,2022-10-12,59.08,medium
CUST_02082,2023-04-07,48.12,medium
CUST_02082,2023-04-30,40.67,medium
CUST_02082,2023-10-21,73.25,medium
CUST_02082,2023-11-29,205.76,medium
CUST_02083,2022-05-21,35.97,low
CUST_02083,2022-06-23,20.51,low
CUST_02083,2022-07-14,16.11,low
CUST_02083,2022-07-16,33.06,low
CUST_02083,2022-08-12,37.55,low
CUST_02083,2022-08-26,85.43,low
CUST_02083,2022-11-16,14.67,low
CUST_02083,2022-12-28,57.2,low
CUST_02083,2023-02-03,6.99,low
CUST_02083,2023-04-16,57.1,low
CUST_02083,2023-07-08,15.18,low
CUST_02083,2023-08-04,65.76,low
CUST_02083,2023-08-25,12.42,low
CUST_02083,2023-09-06,41.9,low
CUST_02083,2023-10-05,28.6,low
CUST_02083,2023-11-19,28.26,low
CUST_02083,2023-12-28,42.47,low
CUST_02083,2024-03-07,50.36,low
CUST_02084,2023-09-17,14.77,low
CUST_02085,2023-06-01,55.62,medium
CUST_02085,2023-07-22,34.46,medium
CUST_02085,2023-08-09,28.45,medium
CUST_02085,2023-10-18,53.87,medium
CUST_02085,2023-10-22,42.02,medium
CUST_02085,2023-12-12,69.48,medium
CUST_02086,2022-07-05,237.63,high
CUST_02087,2023-06-28,83.48,low
CUST_02088,2022-05-15,78.37,low
CUST_02089,2024-02-21,35.01,medium
CUST_02089,2024-02-23,89.56,medium
CUST_02089,2024-03-07,43.68,medium
CUST_02090,2023-05-07,18.2,low
CUST_02091,2024-03-03,82.48,low
CUST_02091,2024-03-12,6.63,low
CUST_02092,2024-03-09,54.53,medium
CUST_02093,2023-03-02,86.54,low
CUST_02093,2023-04-15,114.98,low
CUST_02093,2023-05-11,141.82,low
CUST_02094,2023-01-20,114.97,medium
CUST_02094,2023-02-17,34.77,medium
CUST_02094,2023-03-11,113.33,medium
CUST_02094,2023-03-20,57.03,medium
CUST_02094,2023-05-04,64.89,medium
CUST_02094,2023-05-17,232.98,medium
CUST_02094,2023-06-27,49.13,medium
CUST_02094,2023-07-01,92.79,medium
CUST_02095,2022-03-07,31.51,low
CUST_02095,2022-08-21,75.52,low
CUST_02095,2022-10-14,542.38,low
CUST_02095,2023-03-18,39.56,low
CUST_02095,2023-09-19,56.78,low
CUST_02095,2023-10-12,72.24,low
CUST_02097,2023-03-19,26.23,low
CUST_02097,2023-04-11,46.88,low
CUST_02098,2024-01-15,33.75,low
CUST_02098,2024-03-28,51.49,low
CUST_02099,2024-03-27,46.28,medium
CUST_02101,2024-03-09,36.84,low
CUST_02102,2023-02-25,657.62,high
CUST_02102,2023-03-20,107.19,high
CUST_02102,2023-03-28,187.44,high
CUST_02102,2023-03-31,396.46,high
CUST_02102,2023-04-01,389.06,high
CUST_02102,2023-04-16,813.54,high
CUST_02102,2023-05-09,382.02,high
CUST_02102,2023-07-10,907.2,high
CUST_02102,2023-08-18,850.66,high
CUST_02102,2023-09-03,407.01,high
CUST_02102,2023-09-05,290.14,high
CUST_02102,2023-09-06,145.24,high
CUST_02102,2023-09-23,1180.09,high
CUST_02102,2023-10-04,640.6,high
CUST_02102,2023-11-15,873.48,high
CUST_02102,2023-11-15,244.67,high
CUST_02102,2023-12-31,644.93,high
CUST_02102,2024-01-05,412.92,high
CUST_02102,2024-01-07,714.29,high
CUST_02102,2024-01-10,729.69,high
CUST_02102,2024-01-11,369.06,high
CUST_02102,2024-01-19,396.54,high
CUST_02102,2024-02-13,434.16,high
CUST_02103,2022-02-13,27.2,low
CUST_02105,2023-06-12,55.67,medium
CUST_02105,2023-06-19,36.28,medium
CUST_02105,2023-10-13,27.8,medium
CUST_02106,2023-09-07,38.81,low
CUST_02106,2023-09-13,82.33,low
CUST_02108,2023-09-03,57.93,medium
CUST_02108,2023-09-27,90.07,medium
CUST_02108,2023-10-05,14.71,medium
CUST_02108,2023-10-12,80.05,medium
CUST_02108,2023-11-14,56.36,medium
CUST_02108,2023-12-03,37.73,medium
CUST_02109,2023-09-24,18.21,low
CUST_02109,2024-01-19,44.04,low
CUST_02110,2024-02-12,395.81,high
CUST_02110,2024-03-05,193.85,high
CUST_02110,2024-03-09,357.04,high
CUST_02111,2023-04-10,287.87,medium
CUST_02111,2023-07-21,484.94,medium
CUST_02111,2024-02-13,241.77,medium
CUST_02111,2024-02-27,190.96,medium
CUST_02111,2024-03-19,1306.03,medium
CUST_02112,2023-07-24,1547.32,high
CUST_02112,2023-08-05,253.35,high
CUST_02112,2023-08-10,459.87,high
CUST_02112,2023-09-19,691.2,high
CUST_02112,2023-10-02,112.7,high
CUST_02112,2023-10-22,2566.02,high
CUST_02112,2023-10-22,1581.61,high
CUST_02112,2023-10-25,300.66,high
CUST_02112,2023-11-10,195.01,high
CUST_02112,2023-11-19,376.99,high
CUST_02112,2023-11-26,3836.49,high
CUST_02112,2023-12-03,383.99,high
CUST_02112,2023-12-08,641.94,high
CUST_02112,2023-12-12,804.23,high
CUST_02112,2023-12-17,500.96,high
CUST_02112,2023-12-31,807.22,high
CUST_02112,2024-02-13,299.83,high
CUST_02112,2024-02-27,285.24,high
CUST_02112,2024-02-28,795.66,high
CUST_02112,2024-03-24,303.06,high
CUST_02112,2024-03-27,160.05,high
CUST_02112,2024-03-29,351.45,high
CUST_02113,2023-01-19,67.28,low
CUST_02114,2022-08-16,59.29,low
CUST_02115,2023-05-12,123.28,high
CUST_02115,2023-05-18,142.99,high
CUST_02115,2023-06-07,137.29,high
CUST_02115,2023-06-19,94.81,high
CUST_02115,2023-06-28,181.92,high
CUST_02115,2023-08-06,133.43,high
CUST_02115,2023-08-25,101.22,high
CUST_02115,2023-08-30,90.18,high
CUST_02115,2023-09-01,116.87,high
CUST_02115,2023-09-19,310.25,high
CUST_02115,2023-10-03,249.16,high
CUST_02115,2023-10-12,447.05,high
CUST_02115,2023-10-27,198.69,high
CUST_02115,2023-11-21,83.58,high
CUST_02115,2023-12-03,127.73,high
CUST_02115,2024-01-13,205.21,high
CUST_02115,2024-03-09,213.58,high
CUST_02116,2024-03-05,380.83,medium
CUST_02118,2023-03-07,247.93,high
CUST_02118,2023-04-18,149.05,high
CUST_02118,2023-07-05,82.37,high
CUST_02118,2023-08-12,313.68,high
CUST_02118,2023-08-16,237.25,high
CUST_02118,2023-10-01,332.01,high
CUST_02118,2023-10-12,241.95,high
CUST_02118,2023-10-28,193.26,high
CUST_02118,2023-11-05,337.18,high
CUST_02118,2023-11-17,276.04,high
CUST_02118,2023-12-18,93.25,high
CUST_02118,2024-01-05,79.74,high
CUST_02118,2024-02-08,1567.16,high
CUST_02118,2024-02-21,1321.83,high
CUST_02118,2024-03-17,434.89,high
CUST_02119,2023-05-20,38.97,low
CUST_02120,2023-11-05,21.85,low
CUST_02123,2022-03-16,55.92,medium
CUST_02123,2022-03-30,84.49,medium
CUST_02123,2022-05-18,250.94,medium
CUST_02123,2022-05-27,25.13,medium
CUST_02123,2022-06-07,46.79,medium
CUST_02123,2022-07-03,247.94,medium
CUST_02123,2022-11-08,75.27,medium
CUST_02123,2023-03-06,143.1,medium
CUST_02123,2023-04-10,165.96,medium
CUST_02123,2023-05-18,54.68,medium
CUST_02123,2023-08-14,46.98,medium
CUST_02123,2023-08-27,56.16,medium
CUST_02123,2023-09-19,17.59,medium
CUST_02123,2023-10-06,183.99,medium
CUST_02123,2023-10-18,64.36,medium
CUST_02123,2023-11-16,200.74,medium
CUST_02123,2023-12-02,110.1,medium
CUST_02123,2023-12-16,77.17,medium
CUST_02123,2024-01-26,105.99,medium
CUST_02124,2023-08-10,19.6,low
CUST_02124,2023-08-12,71.89,low
CUST_02125,2022-08-14,45.57,low
CUST_02125,2022-09-24,27.68,low
CUST_02126,2022-03-06,52.37,low
CUST_02126,2023-04-20,20.6,low
CUST_02126,2023-05-10,40.93,low
CUST_02126,2023-10-27,529.29,low
CUST_02126,2023-12-14,24.42,low
CUST_02127,2022-11-06,840.79,high
CUST_02127,2022-11-19,1099.82,high
CUST_02127,2022-11-29,409.46,high
CUST_02127,2022-12-19,1274.93,high
CUST_02127,2023-01-03,1046.67,high
CUST_02127,2023-01-06,1567.37,high
CUST_02127,2023-01-07,500.97,high
CUST_02127,2023-01-26,946.71,high
CUST_02127,2023-02-04,416.57,high
CUST_02127,2023-02-26,1473.38,high
CUST_02127,2023-04-05,358.1,high
CUST_02127,2023-04-07,965.42,high
CUST_02127,2023-04-14,567.54,high
CUST_02127,2023-04-20,3045.91,high
CUST_02127,2023-05-21,4345.13,high
CUST_02127,2023-05-25,999.96,high
CUST_02127,2023-06-05,352.13,high
CUST_02127,2023-06-08,1188.07,high
CUST_02127,2023-06-16,437.86,high
CUST_02127,2023-06-17,5084.13,high
CUST_02127,2023-07-09,1545.09,high
CUST_02127,2023-08-10,1085.88,high
CUST_02127,2023-08-26,1281.24,high
CUST_02127,2023-09-22,331.13,high
CUST_02127,2023-10-15,350.84,high
CUST_02127,2023-10-29,1543.32,high
CUST_02127,2023-11-04,486.56,high
CUST_02127,2023-11-10,1473.51,high
CUST_02127,2023-12-20,956.62,high
CUST_02127,2023-12-23,346.9,high
CUST_02127,2024-01-04,128.98,high
CUST_02127,2024-01-13,760.16,high
CUST_02127,2024-01-17,1218.48,high
CUST_02127,2024-01-31,1734.42,high
CUST_02127,2024-02-26,1161.29,high
CUST_02127,2024-03-08,621.76,high
CUST_02127,2024-03-18,154.93,high
CUST_02128,2023-01-25,66.4,low
CUST_02128,2023-03-31,17.17,low
CUST_02128,2023-06-12,90.33,low
CUST_02128,2023-06-21,98.93,low
CUST_02128,2023-07-11,42.51,low
CUST_02128,2023-07-13,44.29,low
CUST_02128,2023-09-12,236.31,low
CUST_02128,2023-12-18,46.96,low
CUST_02128,2024-01-19,21.96,low
CUST_02128,2024-02-13,83.92,low
CUST_02128,2024-02-28,27.07,low
CUST_02129,2023-03-27,105.13,medium
CUST_02129,2023-07-12,96.45,medium
CUST_02130,2024-03-19,108.72,high
CUST_02130,2024-03-21,376.71,high
CUST_02130,2024-03-22,175.23,high
CUST_02130,2024-03-25,157.26,high
CUST_02130,2024-03-26,287.02,high
CUST_02131,2022-05-19,83.9,high
CUST_02131,2022-06-28,152.26,high
CUST_02131,2022-07-23,225.06,high
CUST_02131,2022-08-30,160.57,high
CUST_02131,2022-10-21,273.19,high
CUST_02131,2022-11-21,267.74,high
CUST_02131,2022-11-25,749.01,high
CUST_02131,2022-12-28,576.34,high
CUST_02131,2022-12-29,232.0,high
CUST_02131,2023-01-05,1403.66,high
CUST_02132,2022-04-01,51.4,low
CUST_02132,2023-03-05,131.42,low
CUST_02132,2023-05-23,70.35,low
CUST_02132,2023-12-02,8.99,low
CUST_02134,2023-02-23,21.0,low
CUST_02134,2023-03-30,29.91,low
CUST_02134,2023-08-27,139.83,low
CUST_02135,2023-12-25,25.8,low
CUST_02136,2022-12-28,927.98,high
CUST_02136,2023-01-12,569.93,high
CUST_02136,2023-01-20,503.81,high
CUST_02136,2023-02-02,461.95,high
CUST_02136,2023-02-05,608.51,high
CUST_02136,2023-03-29,182.3,high
CUST_02136,2023-04-10,47.61,high
CUST_02136,2023-05-08,109.48,high
CUST_02136,2023-05-15,179.83,high
CUST_02136,2023-07-28,314.26,high
CUST_02136,2023-08-10,298.83,high
CUST_02136,2023-08-28,258.88,high
CUST_02136,2023-09-10,561.18,high
CUST_02136,2023-11-12,291.34,high
CUST_02136,2023-12-11,239.3,high
CUST_02136,2023-12-18,186.0,high
CUST_02136,2024-01-11,407.04,high
CUST_02136,2024-02-16,224.78,high
CUST_02136,2024-03-08,694.3,high
CUST_02136,2024-03-24,392.25,high
CUST_02137,2022-04-08,7.51,low
CUST_02137,2022-04-19,10.17,low
CUST_02137,2022-05-20,38.74,low
CUST_02137,2022-07-09,11.3,low
CUST_02137,2022-07-29,30.45,low
CUST_02137,2022-08-07,29.8,low
CUST_02137,2022-08-29,32.46,low
CUST_02137,2022-10-05,19.01,low
CUST_02137,2022-11-02,8.28,low
CUST_02137,2022-12-19,10.57,low
CUST_02137,2023-11-05,12.13,low
CUST_02137,2023-11-27,10.56,low
CUST_02139,2023-08-30,42.06,low
CUST_02139,2024-01-04,43.99,low
CUST_02140,2024-02-29,121.98,low
CUST_02141,2022-09-09,38.86,low
CUST_02142,2024-02-22,80.63,low
CUST_02142,2024-03-18,30.56,low
CUST_02143,2022-04-01,29.87,medium
CUST_02143,2022-06-01,57.39,medium
CUST_02143,2022-06-14,161.81,medium
CUST_02143,2022-08-08,119.96,medium
CUST_02143,2022-09-08,160.64,medium
CUST_02143,2022-12-01,126.34,medium
CUST_02143,2023-02-03,134.82,medium
CUST_02143,2023-03-21,159.99,medium
CUST_02143,2023-05-20,72.67,medium
CUST_02143,2023-06-05,88.73,medium
CUST_02143,2023-07-27,52.04,medium
CUST_02143,2023-08-07,111.19,medium
CUST_02143,2023-08-14,44.44,medium
CUST_02143,2023-12-06,95.41,medium
CUST_02143,2024-02-16,48.68,medium
CUST_02143,2024-03-30,95.05,medium
CUST_02145,2024-03-16,34.34,low
CUST_02146,2023-11-04,32.84,medium
CUST_02146,2023-12-08,145.94,medium
CUST_02147,2022-06-03,38.12,medium
CUST_02147,2022-07-10,25.1,medium
CUST_02147,2022-09-04,7.82,medium
CUST_02147,2022-10-16,60.83,medium
CUST_02148,2023-05-05,115.46,medium
CUST_02148,2023-06-13,18.37,medium
CUST_02148,2023-08-13,28.34,medium
CUST_02150,2022-06-11,382.92,medium
CUST_02150,2022-07-07,78.7,medium
CUST_02150,2022-09-12,130.57,medium
CUST_02150,2022-11-02,257.34,medium
CUST_02150,2022-11-28,249.91,medium
CUST_02150,2022-12-16,477.72,medium
CUST_02150,2022-12-17,127.73,medium
CUST_02150,2023-01-01,57.51,medium
CUST_02150,2023-01-13,75.97,medium
CUST_02150,2023-03-24,182.52,medium
CUST_02150,2023-04-10,139.12,medium
CUST_02150,2023-05-06,149.57,medium
CUST_02150,2023-05-18,76.91,medium
CUST_02150,2023-08-19,74.23,medium
CUST_02151,2023-09-16,79.83,high
CUST_02151,2023-10-17,289.87,high
CUST_02151,2023-10-29,21.3,high
CUST_02151,2023-12-13,53.55,high
CUST_02151,2023-12-25,435.26,high
CUST_02153,2023-05-25,162.52,low
CUST_02153,2023-06-25,43.1,low
CUST_02153,2023-07-02,53.31,low
CUST_02153,2023-08-02,47.94,low
CUST_02153,2023-08-31,111.16,low
CUST_02153,2023-09-01,27.16,low
CUST_02153,2023-12-17,18.85,low
CUST_02153,2024-03-18,47.83,low
CUST_02154,2022-05-09,768.15,high
CUST_02154,2022-05-19,212.98,high
CUST_02154,2022-06-25,288.46,high
CUST_02154,2022-07-27,298.76,high
CUST_02154,2022-08-12,314.69,high
CUST_02154,2022-12-06,484.78,high
CUST_02154,2023-02-25,102.02,high
CUST_02154,2023-03-03,169.57,high
CUST_02154,2023-03-09,150.41,high
CUST_02154,2023-04-20,189.94,high
CUST_02154,2023-05-18,113.04,high
CUST_02154,2023-07-16,200.45,high
CUST_02154,2023-09-06,211.56,high
CUST_02154,2023-09-07,328.11,high
CUST_02154,2023-09-28,85.39,high
CUST_02154,2023-10-01,50.66,high
CUST_02154,2023-11-11,108.77,high
CUST_02154,2023-11-22,154.43,high
CUST_02154,2024-01-29,198.37,high
CUST_02154,2024-02-27,539.81,high
CUST_02154,2024-03-09,153.84,high
CUST_02155,2024-02-06,105.53,medium
CUST_02156,2022-07-04,732.13,high
CUST_02156,2022-07-15,203.74,high
CUST_02156,2022-07-22,212.03,high
CUST_02156,2022-07-27,613.37,high
CUST_02156,2022-08-19,300.08,high
CUST_02156,2022-08-28,437.78,high
CUST_02156,2022-11-02,957.0,high
CUST_02156,2022-11-11,812.79,high
CUST_02156,2022-12-07,344.7,high
CUST_02156,2022-12-10,237.35,high
CUST_02156,2022-12-12,609.44,high
CUST_02156,2022-12-19,300.89,high
CUST_02156,2023-01-26,1343.22,high
CUST_02156,2023-02-09,384.52,high
CUST_02156,2023-02-16,602.09,high
CUST_02156,2023-02-17,426.22,high
CUST_02156,2023-02-17,484.9,high
CUST_02156,2023-03-20,924.69,high
CUST_02156,2023-03-22,931.34,high
CUST_02156,2023-03-26,262.89,high
CUST_02156,2023-03-31,172.26,high
CUST_02156,2023-04-20,659.99,high
CUST_02156,2023-05-25,525.65,high
CUST_02156,2023-06-07,162.08,high
CUST_02156,2023-07-16,990.95,high
CUST_02156,2023-08-23,209.03,high
CUST_02156,2023-08-26,351.99,high
CUST_02156,2023-09-08,459.42,high
CUST_02156,2023-09-24,1590.05,high
CUST_02156,2023-10-18,273.26,high
CUST_02156,2023-10-29,542.77,high
CUST_02156,2023-11-16,675.72,high
CUST_02156,2023-12-16,1032.93,high
CUST_02156,2024-01-16,405.82,high
CUST_02156,2024-02-14,429.42,high
CUST_02156,2024-02-20,724.26,high
CUST_02156,2024-02-21,166.89,high
CUST_02156,2024-03-23,261.99,high
CUST_02157,2023-03-31,49.72,medium
CUST_02157,2023-04-25,68.51,medium
CUST_02157,2023-07-17,72.79,medium
CUST_02157,2023-07-23,109.34,medium
CUST_02157,2023-08-19,82.66,medium
CUST_02158,2022-06-16,73.2,medium
CUST_02158,2022-07-15,171.35,medium
CUST_02158,2022-07-22,67.22,medium
CUST_02158,2022-09-29,141.56,medium
CUST_02158,2022-10-25,31.33,medium
CUST_02158,2022-11-10,40.92,medium
CUST_02158,2023-01-30,31.51,medium
CUST_02158,2023-02-14,38.83,medium
CUST_02158,2023-02-23,207.25,medium
CUST_02158,2023-03-08,62.97,medium
CUST_02158,2023-05-07,57.95,medium
CUST_02158,2023-05-22,95.93,medium
CUST_02158,2023-09-15,53.65,medium
CUST_02158,2024-01-05,70.57,medium
CUST_02158,2024-03-26,52.78,medium
CUST_02161,2022-10-18,44.51,low
CUST_02162,2023-01-25,38.71,medium
CUST_02162,2023-02-27,59.3,medium
CUST_02162,2023-03-15,40.27,medium
CUST_02162,2023-05-18,28.13,medium
CUST_02162,2023-07-03,356.65,medium
CUST_02162,2023-09-23,25.07,medium
CUST_02162,2024-02-09,17.43,medium
CUST_02163,2024-01-23,75.29,low
CUST_02164,2023-07-30,146.97,medium
CUST_02166,2023-08-23,44.67,low
CUST_02166,2023-11-03,7.36,low
CUST_02167,2022-02-02,705.64,high
CUST_02167,2022-02-04,291.53,high
CUST_02167,2022-02-17,1546.08,high
CUST_02167,2022-02-26,286.71,high
CUST_02167,2022-03-16,296.44,high
CUST_02167,2022-03-18,56.85,high
CUST_02167,2022-03-21,261.73,high
CUST_02167,2022-03-22,183.19,high
CUST_02167,2022-04-09,237.08,high
CUST_02167,2022-04-13,752.79,high
CUST_02167,2022-05-08,364.51,high
CUST_02167,2022-05-10,376.35,high
CUST_02167,2022-05-28,191.58,high
CUST_02167,2022-05-29,230.85,high
CUST_02167,2022-05-29,129.47,high
CUST_02167,2022-05-31,16.43,high
CUST_02167,2022-06-11,938.51,high
CUST_02167,2022-06-13,261.56,high
CUST_02167,2022-06-20,1499.64,high
CUST_02167,2022-06-21,407.44,high
CUST_02167,2022-07-13,513.87,high
CUST_02167,2022-07-14,191.79,high
CUST_02167,2022-07-21,252.54,high
CUST_02167,2022-07-26,282.36,high
CUST_02167,2022-08-13,312.84,high
CUST_02167,2022-08-21,489.71,high
CUST_02167,2022-09-10,56.53,high
CUST_02167,2022-09-20,558.91,high
CUST_02167,2022-09-23,200.55,high
CUST_02167,2022-10-19,18.03,high
CUST_02167,2022-10-22,486.03,high
CUST_02167,2022-10-23,449.17,high
CUST_02167,2022-11-12,488.22,high
CUST_02167,2022-11-28,2419.22,high
CUST_02167,2022-12-05,380.43,high
CUST_02167,2023-01-13,345.86,high
CUST_02167,2023-01-22,95.61,high
CUST_02167,2023-02-01,950.72,high
CUST_02167,2023-02-06,221.05,high
CUST_02167,2023-02-10,571.93,high
CUST_02167,2023-02-22,241.89,high
CUST_02167,2023-02-24,329.44,high
CUST_02167,2023-03-12,432.48,high
CUST_02167,2023-03-13,2019.11,high
CUST_02167,2023-03-18,498.79,high
CUST_02167,2023-03-24,621.73,high
